i,score
3756,3.5948
3757,1.7304
3758,3.96
3759,2.8924
3760,5.2668
3761,2.2492
3762,2.2557
3763,2.2565
3764,2.697
3765,2.5593
3766,1.5632
3767,2.7245
3768,3.188
3769,1.4113
3770,10.4957
3771,2
3772,2
3773,1.4678
3774,1.9871
3775,5.3518
3776,1.7143
3777,4.4102
3778,6.066
3779,9.085
3780,4.5923
3781,2.5351
3782,3.5425
3783,2.7286
3784,2.2413
3785,1.5033
3786,4.7802
3787,2.0581
3788,4.4626
3789,5.9959
3790,1.3542
3791,8.6485
3792,7.456
3793,2.4457
3794,2.4145
3795,4.7301
3796,1.7257
3797,1.9436
3798,3.4608
3799,2.2533
3800,2.2498
3801,2.2614
3802,2.247
3803,2.2448
3804,2.2535
3805,2.0004
3806,3
3807,1.657
3808,2.237
3809,2.2416
3810,2.2511
3811,2.96
3812,2.2451
3813,3.3418
3814,5.9542
3815,3.2969
3816,2.6003
3817,4.5294
3818,2.6229
3819,4.3068
3820,2.1294
3821,2.1029
3822,2
3823,2
3824,2
3825,2
3826,5.9932
3827,9.5324
3828,1.6069
3829,2.122
3830,3.9348
3831,2
3832,2
3833,2.2617
3834,2.2258
3835,1.6249
3836,5.1029
3837,5.0578
3838,2.3306
3839,1.3807
3840,3.7109
3841,2.4642
3842,2.2715
3843,2.2353
3844,2.2293
3845,3.5726
3846,5.3521
3847,8.6589
3848,2.5905
3849,1.741
3850,4.2877
3851,1.774
3852,6.9111
3853,3.4232
3854,4.0354
3855,4.1099
3856,2.4941
3857,2.2418
3858,2.2479
3859,2.2388
3860,4.355
3861,2.2579
3862,2.2696
3863,2.24
3864,7.6612
3865,1.2984
3866,2.9778
3867,1.913
3868,1.4115
3869,2.8544
3870,5.873
3871,2.8968
3872,3.7382
3873,2.8771
3874,2.91
3875,3.8077
3876,2.8115
3877,3.9975
3878,2.339
3879,1.3173
3880,3
3881,1.9944
3882,2.002
3883,2.0009
3884,1.9699
3885,2
3886,2
3887,2.0024
3888,2.2994
3889,3.5021
3890,1.8802
3891,1.7308
3892,4.1041
3893,2.4435
3894,2.6324
3895,2.0551
3896,2.0521
3897,1.1957
3898,3.4136
3899,2.806
3900,2.3352
3901,2.9688
3902,3.66
3903,2.1863
3904,3.6555
3905,3.508
3906,7.663
3907,4.7093
3908,6.2463
3909,4.307
3910,1.9725
3911,1.9852
3912,4.8437
3913,6.3244
3914,8.949
3915,4.2769
3916,2
3917,2
3918,2
3919,2
3920,1.9102
3921,2.9633
3922,2.2584
3923,1.6399
3924,3.7216
3925,2
3926,2
3927,4.2531
3928,2.621
3929,2.1585
3930,1.313
3931,3.9985
3932,2.4834
3933,2.5344
3934,2.8402
3935,2.494
3936,1.3789
3937,2.4001
3938,3.2303
3939,3.8965
3940,4.4384
3941,2.5082
3942,2.0748
3943,2.9139
3944,1.8314
3945,2.7319
3946,1.6602
3947,6.6046
3948,6.3123
3949,3.9426
3950,2.5099
3951,1.9899
3952,4.1345
3953,3.4908
3954,1.8288
3955,1.5626
3956,3.394
3957,2.8157
3958,2.1011
3959,2.6454
3960,1.7807
3961,1.7061
3962,2.9103
3963,2.9374
3964,2.9308
3965,2.9351
3966,2.9203
3967,2.9183
3968,2.9274
3969,2.2602
3970,2.2709
3971,3.5449
3972,2.6479
3973,2.6681
3974,2.6572
3975,2.6678
3976,2.6913
3977,3.8207
3978,10.0078
3979,1.4177
3980,3.7329
3981,2.1016
3982,2.1416
3983,3.581
3984,2.799
3985,5.7405
3986,3.7089
3987,2.4687
3988,2.4691
3989,4.6548
3990,1.7054
3991,1.5925
3992,3.2201
3993,2
3994,2
3995,2
3996,2
3997,2.6942
3998,1.6416
3999,3.4705
4000,2.2414
4001,1.6075
4002,5.8541
4003,4.3021
4004,4.0549
4005,2
4006,2
4007,1.6646
4008,3.1762
4009,1.5168
4010,3.6557
4011,2
4012,2
4013,1.9906
4014,2.3139
4015,1.7539
4016,2.6096
4017,2.1675
4018,2.1683
4019,2.5013
4020,2.8315
4021,2
4022,2
4023,3.4528
4024,1.5418
4025,3.6232
4026,2.1067
4027,2.4215
4028,2.2946
4029,2.2863
4030,4.6867
4031,2.2519
4032,2.2576
4033,2.2515
4034,2.2738
4035,3.1989
4036,2.107
4037,1.429
4038,3.564
4039,4.49
4040,1.9749
4041,8.6795
4042,1.6206
4043,1.3439
4044,1.6508
4045,5.7361
4046,3.4528
4047,6.1098
4048,6.4983
4049,1.6448
4050,1.4152
4051,2.9601
4052,3.2083
4053,2.2572
4054,2.2482
4055,2.2474
4056,2.255
4057,2.2806
4058,2.9332
4059,3.1507
4060,2.3374
4061,1.9686
4062,2.522
4063,3.4817
4064,1.9517
4065,2.9749
4066,1.6703
4067,2.6231
4068,2.2576
4069,2.2479
4070,3.4897
4071,1.5681
4072,3
4073,1.9854
4074,1.7145
4075,3.3021
4076,2.6662
4077,1.9915
4078,2
4079,2
4080,1.3771
4081,2
4082,2
4083,5.4018
4084,3.5708
4085,7.4792
4086,2.501
4087,2.4909
4088,2.0008
4089,6.4973
4090,2.1187
4091,1.6586
4092,3
4093,1.998
4094,2.2332
4095,3.558
4096,2.2289
4097,2
4098,2
4099,2.2506
4100,2.2438
4101,2.2396
4102,1.695
4103,3.296
4104,2
4105,2
4106,2.2532
4107,2.2489
4108,2.2503
4109,3.3551
4110,1.7065
4111,2
4112,2
4113,2.2565
4114,2.2591
4115,2.2395
4116,3.2498
4117,4.0453
4118,2
4119,2
4120,1.9876
4121,3.2974
4122,2.5532
4123,3.2813
4124,2.5778
4125,3.2939
4126,3.1803
4127,2.3277
4128,5.9085
4129,4.236
4130,1.7414
4131,3.2964
4132,1.2489
4133,8.1193
4134,2.8162
4135,3.6727
4136,3.9449
4137,1.6651
4138,2
4139,2
4140,2.6294
4141,9.5185
4142,2.6041
4143,1.982
4144,2.5292
4145,3.7144
4146,2.6782
4147,1.8382
4148,2.9938
4149,2.5818
4150,4.5806
4151,6.57
4152,5.6239
4153,1.7982
4154,2.2245
4155,2.1809
4156,6.0811
4157,4.0627
4158,6.8502
4159,1.9214
4160,1.7542
4161,4
4162,1.9963
4163,3.1532
4164,4.1209
4165,2.0418
4166,1.5181
4167,4.0198
4168,2.1037
4169,2.6762
4170,2.2367
4171,2.2568
4172,2.2651
4173,2.3898
4174,2.7771
4175,2.8601
4176,4.3243
4177,3.8019
4178,2.8316
4179,2.3396
4180,2.1325
4181,9.3892
4182,2.0289
4183,2.0895
4184,2.2582
4185,2.2455
4186,2.2442
4187,1.4557
4188,3.9626
4189,4.3434
4190,2
4191,2
4192,1.4534
4193,3.2431
4194,2.4802
4195,2.4705
4196,2
4197,2
4198,2.0059
4199,4
4200,2
4201,2
4202,1.5587
4203,5.108
4204,2.87
4205,2.5644
4206,4.0159
4207,2.5649
4208,3.3223
4209,2.467
4210,3.7264
4211,1.4747
4212,2.7454
4213,2.7737
4214,2.2016
4215,2
4216,2
4217,2.25
4218,2.2489
4219,2.2467
4220,1.9984
4221,3
4222,5.5554
4223,2.1238
4224,4.402
4225,2
4226,2
4227,1.4928
4228,7.5943
4229,2.6228
4230,4.1503
4231,2.6092
4232,2.3714
4233,2.2491
4234,2.2575
4235,2.3361
4236,2.322
4237,1.8824
4238,2.2551
4239,2.2467
4240,2
4241,2
4242,2.4543
4243,2.4697
4244,3.2539
4245,1.8713
4246,2.2155
4247,2.2152
4248,1.6387
4249,2.3197
4250,5.0022
4251,1.6284
4252,7.5878
4253,1.4827
4254,4.92
4255,2.8791
4256,1.6827
4257,2.4596
4258,2.1228
4259,3.3835
4260,2.259
4261,3.9762
4262,1.9914
4263,5.0085
4264,3.5389
4265,2.9622
4266,12.3493
4267,2.0243
4268,2.0301
4269,1.5021
4270,2
4271,2
4272,4.8708
4273,4.4792
4274,2.2658
4275,2.9106
4276,2.1992
4277,2.348
4278,2.3744
4279,5.0653
4280,10.1628
4281,2.8268
4282,2.4195
4283,1.8641
4284,6.2236
4285,5.3253
4286,3.6464
4287,2.448
4288,2.4815
4289,1.1927
4290,4.5505
4291,1.722
4292,6.5458
4293,2.9706
4294,1.8852
4295,1.6841
4296,4.682
4297,2
4298,2
4299,5.7073
4300,1.562
4301,2.7021
4302,7.5412
4303,2.0429
4304,1.2587
4305,5.0295
4306,3.1221
4307,3.4112
4308,1.5024
4309,5.6921
4310,4.4503
4311,3.9118
4312,1.4734
4313,1.4641
4314,3.926
4315,1.834
4316,6.3184
4317,2.2179
4318,3.2388
4319,5.6473
4320,2.9437
4321,1.6062
4322,1.8833
4323,2.9781
4324,1.6133
4325,2
4326,2
4327,1.9862
4328,1.7767
4329,3.3864
4330,3.965
4331,4.7649
4332,2.8013
4333,2.752
4334,2.807
4335,3.1054
4336,2.2057
4337,1.8169
4338,2.4704
4339,2
4340,2
4341,2.933
4342,3.2892
4343,3.8053
4344,3.2837
4345,2.5106
4346,2.4893
4347,2.4776
4348,2.5134
4349,4.3497
4350,2.1852
4351,3.3338
4352,3.3302
4353,6.4604
4354,2.5489
4355,2.5438
4356,3.6188
4357,3.7441
4358,3.0502
4359,2.2448
4360,2.2528
4361,2.259
4362,2.2254
4363,2.2102
4364,1.5075
4365,1.602
4366,4.679
4367,2.113
4368,2.0006
4369,3
4370,2.5979
4371,2.577
4372,2.6216
4373,3.717
4374,4.9312
4375,3.5175
4376,2.5381
4377,5.7868
4378,3.6546
4379,1.854
4380,6.2534
4381,3.0924
4382,2.9294
4383,3.8782
4384,2.9228
4385,3.292
4386,3.3411
4387,4.2479
4388,3.3714
4389,2
4390,2
4391,2.1045
4392,6.6559
4393,5.0015
4394,3.8788
4395,2.0014
4396,3
4397,3.0207
4398,3.8811
4399,1.7115
4400,2
4401,2
4402,2.4894
4403,2.4786
4404,2.5026
4405,2.4869
4406,2.5634
4407,3.0422
4408,4.6401
4409,2.147
4410,4.6634
4411,4.0185
4412,2.5211
4413,3.4983
4414,2.3268
4415,2.3184
4416,3.1044
4417,3.089
4418,3.1159
4419,3.0992
4420,3.1357
4421,3.1193
4422,3.1106
4423,3.0991
4424,3.0731
4425,5.117
4426,8.6026
4427,2.0874
4428,3.0586
4429,2.4998
4430,2.2369
4431,1.8202
4432,7.5543
4433,3.5651
4434,3.2262
4435,3.5655
4436,2.198
4437,2.1873
4438,2.6244
4439,2.0504
4440,2.159
4441,1.4967
4442,1.3712
4443,2.1204
4444,6.2391
4445,1.602
4446,7.2243
4447,1.5034
4448,2.7003
4449,1.6041
4450,2.5215
4451,1.9812
4452,1.7529
4453,2.0728
4454,2.0898
4455,1.57
4456,1.4313
4457,6.1624
4458,5.8958
4459,2.5661
4460,1.6904
4461,1.5554
4462,1.3549
4463,2.4198
4464,1.7594
4465,1.9099
4466,1.9399
4467,5.0541
4468,3.6863
4469,7.523
4470,4.7745
4471,4.4105
4472,1.963
4473,5.1739
4474,6.1596
4475,1.3648
4476,2.7566
4477,2.7369
4478,1.5913
4479,2
4480,2
4481,4.2555
4482,4.2457
4483,3.2817
4484,2.4872
4485,2.474
4486,2.4875
4487,2.5039
4488,4.9914
4489,3.0311
4490,2.316
4491,3.6284
4492,2.9886
4493,3.8022
4494,2.9451
4495,5.6041
4496,3.7108
4497,1.7182
4498,2.5716
4499,6.5516
4500,3.2433
4501,1.7526
4502,2.4581
4503,2.5026
4504,2
4505,2
4506,3.836
4507,2.3013
4508,2.264
4509,1.8031
4510,3.5117
4511,2.3239
4512,2.3062
4513,2.3206
4514,2.2972
4515,3.4967
4516,2.011
4517,3.7557
4518,7.9041
4519,5.9601
4520,7.2847
4521,1.6497
4522,5.383
4523,7.4453
4524,1.5091
4525,4.3026
4526,4.4956
4527,2.4277
4528,2.412
4529,2.762
4530,2.1745
4531,2
4532,2
4533,2
4534,2
4535,2
4536,2
4537,2.0821
4538,2.5067
4539,2.0892
4540,3.3331
4541,3
4542,1.99
4543,2.9888
4544,1.8693
4545,6.9125
4546,2.0879
4547,3.0052
4548,5.2262
4549,2.4063
4550,3.0636
4551,2.7751
4552,3.247
4553,1.756
4554,2.337
4555,2.2903
4556,1.9975
4557,1.9872
4558,1.9331
4559,4.7199
4560,4.5249
4561,3.7206
4562,2.3291
4563,3.0517
4564,3.5823
4565,4.323
4566,2.295
4567,1.3236
4568,2.287
4569,2.4208
4570,2.4112
4571,3.8632
4572,3.5537
4573,1.8025
4574,1.5316
4575,2.3507
4576,5.0603
4577,1.6073
4578,7.6427
4579,9.8263
4580,4.2249
4581,1.7486
4582,4.6333
4583,2
4584,2
4585,6.078
4586,6.0417
4587,1.6291
4588,2.2525
4589,2.2685
4590,3.067
4591,2.8746
4592,3.7665
4593,2
4594,2
4595,4.5669
4596,3.0254
4597,2
4598,2
4599,2.5695
4600,2.4682
4601,2.4765
4602,2.4744
4603,2.4833
4604,2.627
4605,2.6208
4606,3.911
4607,2.6161
4608,4.4215
4609,9.1022
4610,2.1494
4611,2.4557
4612,6.8668
4613,2.5193
4614,5.7835
4615,3.7487
4616,2.2258
4617,1.9117
4618,3.6223
4619,3.8727
4620,2.5271
4621,2
4622,2
4623,2.3167
4624,2.3042
4625,3.4892
4626,1.5294
4627,5.127
4628,1.8101
4629,3.164
4630,4.5446
4631,1.7617
4632,3.2397
4633,2
4634,2
4635,5.202
4636,4.0293
4637,3.4857
4638,2.6071
4639,3.4532
4640,3.462
4641,3.5115
4642,1.8085
4643,2.6999
4644,3.2566
4645,1.7453
4646,3.2004
4647,1.6652
4648,2.395
4649,7.1653
4650,2.3798
4651,2
4652,2
4653,2.7157
4654,4.9408
4655,2.4204
4656,1.593
4657,1.8945
4658,4.9297
4659,2
4660,2
4661,2.4292
4662,2.6086
4663,4.0781
4664,1.7987
4665,4.9259
4666,2.1021
4667,2.1136
4668,1.274
4669,3.7476
4670,2.2537
4671,1.5767
4672,2.8291
4673,1.29
4674,1.3946
4675,3.1203
4676,1.9211
4677,2.4763
4678,2.4782
4679,2.5065
4680,2.4823
4681,1.7567
4682,1.3536
4683,5.453
4684,2.3293
4685,3.5739
4686,2.1841
4687,1.5768
4688,2.257
4689,2.2468
4690,2.2545
4691,3.409
4692,2.0008
4693,7.3792
4694,3.1816
4695,1.496
4696,5.8027
4697,2.2836
4698,1.6764
4699,3.1088
4700,2.0738
4701,4.651
4702,2.117
4703,2.1389
4704,2.987
4705,2.17
4706,2.2008
4707,1.8292
4708,5.1162
4709,1.7585
4710,1.5029
4711,3.0892
4712,3.0845
4713,3.9998
4714,3.5858
4715,5.2109
4716,4.5208
4717,1.471
4718,1.3646
4719,3.4061
4720,1.9964
4721,1.5751
4722,1.8025
4723,2.7596
4724,3.5019
4725,2.6999
4726,2.7018
4727,2.2895
4728,2
4729,2
4730,1.8268
4731,4.2348
4732,2.4273
4733,2.3782
4734,2.3833
4735,2.2501
4736,1.6563
4737,2
4738,2
4739,2.9304
4740,1.7084
4741,3.7182
4742,2.5424
4743,2.4866
4744,2.4826
4745,1.5349
4746,2.5693
4747,1.4177
4748,1.4994
4749,2.7965
4750,2.7617
4751,2.3702
4752,3.2307
4753,2.5717
4754,3.3959
4755,3.39
4756,1.9952
4757,3
4758,3.5504
4759,1.6272
4760,3.2545
4761,2.1249
4762,3.2395
4763,2.2708
4764,2.2567
4765,2.246
4766,2.2455
4767,2.2421
4768,2.249
4769,1.7435
4770,2
4771,2
4772,1.693
4773,2.7178
4774,2.5606
4775,3.1112
4776,2.5422
4777,4.8465
4778,2.5431
4779,1.2865
4780,3.272
4781,3.2798
4782,2.3302
4783,3.1977
4784,4.3037
4785,1.935
4786,1.9137
4787,1.4142
4788,5.0993
4789,1.5769
4790,2.6903
4791,3.1936
4792,1.6331
4793,3.4877
4794,1.5258
4795,1.9972
4796,3
4797,2.8624
4798,5.1792
4799,7.4943
4800,9.503
4801,4.1354
4802,1.7791
4803,2.1884
4804,11.0354
4805,2.1216
4806,2.6891
4807,2.2502
4808,2.257
4809,2.2435
4810,2.2875
4811,3.5114
4812,2.2548
4813,2.2411
4814,1.456
4815,1.5056
4816,3.1695
4817,1.5219
4818,2.1987
4819,2.1553
4820,2.0185
4821,1.8907
4822,2.4619
4823,2.4624
4824,16.2334
4825,5.7039
4826,2.2431
4827,4.7335
4828,1.813
4829,4.1992
4830,3.8741
4831,4.226
4832,2.7259
4833,2.7195
4834,2.6939
4835,3.4871
4836,1.6126
4837,2.0713
4838,3.7189
4839,1.8226
4840,4.9626
4841,3.0725
4842,3.0698
4843,3.7553
4844,2.5447
4845,3.6772
4846,1.4768
4847,3.5659
4848,1.5379
4849,2
4850,2
4851,3.3468
4852,2.1209
4853,2.5793
4854,10.5726
4855,2.2516
4856,2.2522
4857,2.2551
4858,2.2423
4859,4.6266
4860,5.0736
4861,2.755
4862,2.4817
4863,3.5596
4864,2.4919
4865,2.4905
4866,3
4867,1.9988
4868,2.0196
4869,2.5763
4870,3
4871,1.9972
4872,4.0673
4873,3.1635
4874,3.2786
4875,4.6153
4876,3.9396
4877,2.6326
4878,5.758
4879,1.9381
4880,1.7136
4881,1.8455
4882,3.9464
4883,3.1935
4884,1.6852
4885,2.0196
4886,2.9826
4887,1.4754
4888,3.5272
4889,3.0459
4890,3.5691
4891,2.3419
4892,1.6223
4893,1.6876
4894,1.4947
4895,1.3826
4896,6.3825
4897,3.5486
4898,3.0315
4899,1.338
4900,8.0679
4901,2.7872
4902,3.7112
4903,1.7291
4904,2.365
4905,1.5927
4906,2.8665
4907,5.9211
4908,1.3787
4909,2.4962
4910,1.9317
4911,5.2358
4912,5.8789
4913,6.4165
4914,1.6151
4915,3.4637
4916,2.7029
4917,1.5227
4918,1.6535
4919,7.465
4920,5.7056
4921,2.2417
4922,2.2612
4923,2.2636
4924,5.139
4925,2.9047
4926,3
4927,1.9946
4928,2.007
4929,2.1953
4930,2.1906
4931,6.2896
4932,3.4909
4933,4.8312
4934,1.4996
4935,1.9968
4936,3
4937,2
4938,2
4939,1.6148
4940,2
4941,2
4942,2.3587
4943,2.4109
4944,6.3559
4945,2.3507
4946,2
4947,2
4948,3.0286
4949,2.7226
4950,2.0603
4951,3.0533
4952,2.4126
4953,3.2558
4954,2.4113
4955,2.6806
4956,2.7379
4957,1.6541
4958,3.5416
4959,1.3738
4960,1.5419
4961,1.571
4962,5.8304
4963,2
4964,2
4965,2.762
4966,1.5035
4967,1.3978
4968,2.6059
4969,2.598
4970,2.9072
4971,1.997
4972,2.5774
4973,5.8845
4974,2.6058
4975,4.0196
4976,4.0564
4977,1.4829
4978,3.4408
4979,4.5421
4980,1.8426
4981,1.8451
4982,3.9374
4983,4.2506
4984,2.9768
4985,2.534
4986,2.5615
4987,2.1816
4988,5.9713
4989,2.9192
4990,2.0519
4991,2.6792
4992,3.0806
4993,1.3551
4994,1.9615
4995,3.0253
4996,4.9541
4997,3.3569
4998,2.1309
4999,3.9165
5000,8.3101
5001,3.6325
5002,1.8829
5003,5.1542
5004,4.9029
5005,1.4246
5006,1.8722
5007,6.0091
5008,2.6436
5009,2.1352
5010,2.1604
5011,2.2498
5012,3.5196
5013,2.2274
5014,2
5015,2
5016,2.9092
5017,2.9555
5018,3.0526
5019,1.965
5020,8.2756
5021,1.9769
5022,5.6832
5023,1.7069
5024,2
5025,2
5026,1.5698
5027,4.5235
5028,1.7874
5029,2
5030,2
5031,3.5384
5032,1.5991
5033,7.146
5034,2.6625
5035,2.6692
5036,2
5037,2
5038,2.4917
5039,2.4695
5040,2.471
5041,2.4912
5042,2
5043,2
5044,2
5045,2
5046,2
5047,2
5048,2.2478
5049,2.2454
5050,2.2538
5051,2.4819
5052,2.493
5053,2.498
5054,4.4685
5055,1.8104
5056,2.0335
5057,3.1782
5058,2.393
5059,1.4218
5060,4.3302
5061,2.3171
5062,1.997
5063,2.3247
5064,1.6017
5065,2.12
5066,3.0852
5067,2.0188
5068,3.0591
5069,3.7103
5070,1.9944
5071,3
5072,2.207
5073,4.3549
5074,2.0964
5075,2.0905
5076,3.7651
5077,2.8659
5078,2.153
5079,2.8415
5080,5.7725
5081,4.7404
5082,1.5135
5083,2
5084,2
5085,3.1195
5086,3.0114
5087,2.646
5088,1.2308
5089,3
5090,2.02
5091,3.2708
5092,2.2393
5093,4.4417
5094,4.75
5095,5.8541
5096,1.5171
5097,6.485
5098,7.1474
5099,1.6399
5100,1.7927
5101,3.1782
5102,1.6855
5103,2
5104,2
5105,3.3709
5106,3.759
5107,3.2702
5108,3
5109,2.003
5110,1.7485
5111,1.7175
5112,1.5771
5113,4.0062
5114,3.2097
5115,3
5116,2.001
5117,4.7596
5118,4.2174
5119,3.1283
5120,2.1166
5121,2.095
5122,1.7528
5123,3.2361
5124,5.0995
5125,2.9173
5126,2.2215
5127,2.1977
5128,2.5729
5129,1.3782
5130,2
5131,2
5132,2.4614
5133,2.4486
5134,3.246
5135,1.6951
5136,5.2433
5137,3.0483
5138,2
5139,2
5140,3.3417
5141,1.7593
5142,2.8053
5143,3.6361
5144,2.1242
5145,3.5473
5146,3.2703
5147,2.4242
5148,2.6974
5149,2.7028
5150,3.4884
5151,2.6806
5152,2.1973
5153,2.173
5154,2.8363
5155,2.5879
5156,2.5852
5157,2.2377
5158,2.2553
5159,3.3132
5160,2.2587
5161,5.2281
5162,2.538
5163,2.5031
5164,2.4782
5165,2.2065
5166,3.2546
5167,2.9534
5168,2.2521
5169,2.252
5170,3.2403
5171,1.7441
5172,3.8078
5173,4.0386
5174,2.2532
5175,1.5214
5176,9.0141
5177,2.4698
5178,2.4787
5179,2
5180,2
5181,2.2444
5182,2.2608
5183,2.2448
5184,2
5185,2
5186,2.0865
5187,3.783
5188,3.7948
5189,2.0593
5190,2.2636
5191,2.2508
5192,2.7525
5193,2
5194,2
5195,2.2409
5196,2.2513
5197,2.2665
5198,2
5199,2
5200,2.25
5201,2.2599
5202,2.2558
5203,2.5737
5204,3.5446
5205,1.5404
5206,3.28
5207,2.3663
5208,2.393
5209,3.1512
5210,1.4532
5211,5.8088
5212,3.7858
5213,3.665
5214,2.8511
5215,2.1648
5216,2.2646
5217,4.1209
5218,1.4633
5219,3.4012
5220,4.9957
5221,4.9979
5222,2.6944
5223,3.258
5224,2.1791
5225,3.2647
5226,2.1642
5227,2
5228,2
5229,2.0097
5230,2.6211
5231,6.3751
5232,1.491
5233,5.0428
5234,1.7247
5235,4.2275
5236,2.0728
5237,1.3813
5238,1.7028
5239,4.0345
5240,2.8748
5241,3.1718
5242,2.9159
5243,2.4753
5244,2.4871
5245,2.5024
5246,2.4876
5247,3.1509
5248,3.5652
5249,1.6363
5250,1.3319
5251,2.1572
5252,1.8388
5253,4.2596
5254,4.501
5255,1.8327
5256,2.7507
5257,1.4355
5258,2.5352
5259,2.2043
5260,2.7538
5261,2.7538
5262,1.5437
5263,7.7316
5264,2.2945
5265,3.3823
5266,3.8121
5267,2.9892
5268,2.9706
5269,3.0063
5270,2.9977
5271,3.0044
5272,1.4378
5273,2.2332
5274,3.5101
5275,2.2262
5276,2.8313
5277,2
5278,2
5279,2
5280,2
5281,2.0862
5282,4.2626
5283,3.3259
5284,2.0372
5285,2.6367
5286,4.621
5287,5.8105
5288,2.2553
5289,1.9155
5290,4.8517
5291,1.588
5292,4.5435
5293,2.8102
5294,2.8098
5295,2.7782
5296,2.793
5297,2.8587
5298,2.8177
5299,2.5109
5300,2.5162
5301,2
5302,2
5303,1.5178
5304,2
5305,2
5306,2.7808
5307,2.2552
5308,4.6355
5309,2.4221
5310,2.4237
5311,1.5643
5312,3.6378
5313,4.9108
5314,5.8935
5315,2.2204
5316,2.8596
5317,2.7578
5318,2.2107
5319,2.7603
5320,2.2526
5321,2.2649
5322,2.2612
5323,1.6067
5324,3.4736
5325,2.2553
5326,2.2661
5327,2.251
5328,2
5329,2
5330,2
5331,2
5332,2.5485
5333,3.0663
5334,2.1847
5335,10.0371
5336,1.7188
5337,1.6268
5338,1.2615
5339,1.7441
5340,3.244
5341,5.8546
5342,2.2896
5343,2.3227
5344,2.9998
5345,1.9573
5346,5.1568
5347,1.7124
5348,2.0116
5349,1.3263
5350,1.5148
5351,3.8078
5352,1.2421
5353,2.3793
5354,2.5894
5355,1.473
5356,2.3138
5357,2.6674
5358,5.1891
5359,2.0068
5360,3.5056
5361,2.5964
5362,1.4433
5363,6.3062
5364,1.9027
5365,1.9284
5366,4.4677
5367,5.2335
5368,2.682
5369,1.664
5370,8.6085
5371,1.6837
5372,2.3843
5373,2
5374,2
5375,2.1362
5376,2.1413
5377,1.4657
5378,2.9013
5379,2.4086
5380,3.6272
5381,1.2302
5382,2.0288
5383,3.3825
5384,4.2312
5385,3.6948
5386,2.3356
5387,1.9057
5388,1.9158
5389,7.6461
5390,1.7933
5391,3.1618
5392,1.3917
5393,2.7332
5394,3.7427
5395,2.9882
5396,3.1433
5397,1.6819
5398,3.0778
5399,2.3744
5400,2.4768
5401,2.463
5402,3.2581
5403,4.4302
5404,2.1141
5405,2.0975
5406,4.9335
5407,1.5648
5408,1.9331
5409,1.6362
5410,2.0118
5411,3.3147
5412,3.2816
5413,3.309
5414,3.2822
5415,3.3214
5416,3.348
5417,3.3617
5418,2.0899
5419,3.5716
5420,1.5361
5421,3.3774
5422,2.5134
5423,1.5948
5424,1.5464
5425,3.5629
5426,2
5427,2
5428,4.9371
5429,1.5887
5430,1.996
5431,4
5432,2.0386
5433,2.0075
5434,2.4875
5435,2.5041
5436,2.4875
5437,2.4599
5438,2
5439,2
5440,3.3335
5441,1.7182
5442,1.5797
5443,4.9611
5444,2
5445,2
5446,4.7921
5447,2.2032
5448,2.2554
5449,4.9742
5450,6.0221
5451,2
5452,2
5453,1.885
5454,5.5736
5455,5.9592
5456,3.6497
5457,2.198
5458,2.8427
5459,1.3298
5460,4.2924
5461,4.6789
5462,2.8829
5463,2.1528
5464,2.9389
5465,2.4027
5466,2.4181
5467,2.4267
5468,2.0308
5469,1.618
5470,2.9053
5471,1.9008
5472,4.0786
5473,2.3637
5474,3.0494
5475,1.3423
5476,1.6783
5477,3.1379
5478,3.1214
5479,3.1062
5480,2.7449
5481,3.0031
5482,4.4317
5483,3.8203
5484,3.8607
5485,2.2031
5486,5.8963
5487,5.5588
5488,1.9139
5489,1.9832
5490,2
5491,2
5492,2
5493,2
5494,2.4434
5495,3.2172
5496,5.5071
5497,1.7508
5498,1.7638
5499,2
5500,2
5501,2.2198
5502,2.3917
5503,2.4095
5504,1.6862
5505,3.281
5506,2.6523
5507,2
5508,2
5509,2.1797
5510,2.101
5511,2.099
5512,2.2822
5513,1.8102
5514,2.0686
5515,1.7927
5516,3.4725
5517,1.5301
5518,3.5079
5519,1.928
5520,1.6939
5521,4.0333
5522,2.5072
5523,2.4895
5524,2.4653
5525,2.4754
5526,2.2378
5527,2.2586
5528,2.2333
5529,2.4703
5530,2.0173
5531,1.4662
5532,2.9984
5533,3.0056
5534,2
5535,2
5536,2
5537,2
5538,2.1216
5539,4.6194
5540,5.3979
5541,2.2949
5542,2.3792
5543,2.3358
5544,1.9067
5545,2.3522
5546,4.6707
5547,1.5254
5548,2.2598
5549,1.7543
5550,7.3928
5551,1.661
5552,1.8654
5553,6.076
5554,4.8238
5555,3.9148
5556,1.9048
5557,1.3301
5558,2
5559,2
5560,1.8053
5561,2.9828
5562,2.3584
5563,4.7803
5564,4.4746
5565,1.7753
5566,1.5137
5567,1.7378
5568,1.3165
5569,3.3959
5570,1.2471
5571,1.6848
5572,7.8345
5573,1.6872
5574,2.5827
5575,2
5576,2
5577,2.004
5578,3.79
5579,1.5195
5580,3.2446
5581,2.6222
5582,1.3003
5583,2.2944
5584,2.0553
5585,2.0555
5586,2.0361
5587,1.5315
5588,3.4048
5589,2.9758
5590,1.536
5591,6.7404
5592,3.7168
5593,5.0142
5594,6.638
5595,2.1782
5596,1.7039
5597,6.3121
5598,1.6368
5599,4.5089
5600,5.27
5601,4.5286
5602,3.0853
