Dataset: nethept
STREAM: model = inNOut_repeat|  size = 1522
RTIM: k = 200 | theta_ap = 0.98 | reach = 2
------------------------------------------------------------
position  user_id   ap(user)    sigma_old(user)  sigma_new(user)  theta_I   rtim_status                  seed_size imm_status
778       7511      0           2.11111          -                5.86997   ignored (score too low)      -         -         
779       8279      0           2.27778          -                5.86997   ignored (score too low)      -         -         
780       5212      0.0308405   3.53794          3.25497          5.86997   ignored (score too low)      -         -         
781       8170      0.0605667   1.8934           1.67921          5.86997   ignored (score too low)      -         -         
782       8131      0.0416666   4.43819          3.99363          5.86997   ignored (score too low)      -         -         
783       6501      0           2.25             -                5.86997   ignored (score too low)      -         -         
784       10581     0           2.11528          2.04584          5.86997   ignored (score too low)      -         -         
785       316       0.00987109  6.40124          5.69242          5.86498   ignored (score too low)      -         -         
786       14632     0.135564    1.31385          1.17829          5.86498   ignored (score too low)      -         -         
787       3177      0           2.06667          -                5.86498   ignored (score too low)      -         -         
788       11756     0           2.00665          -                5.86498   ignored (score too low)      -         -         
789       3059      0           2.24078          2.19036          5.86498   ignored (score too low)      -         -         
790       9922      0           3.39951          -                5.86498   ignored (score too low)      -         -         
791       1514      0.151741    7.75383          5.06146          5.86444   ignored (score too low)      -         -         
792       12088     0           1.77371          1.76393          5.86444   ignored (score too low)      -         -         
793       2188      0           2.28814          2.1689           5.86444   ignored (score too low)      -         -         
794       1666      0           3.39971          -                5.86444   ignored (score too low)      -         -         
795       953       0.0358084   5.52618          4.32423          5.86444   ignored (score too low)      -         -         
796       10759     0.301607    1.87523          0.368388         5.86444   ignored (score too low)      -         -         
797       9797      0           3.33333          -                5.86444   ignored (score too low)      -         -         
798       11403     0           2.06138          -                5.86444   ignored (score too low)      -         -         
799       3071      0.030324    2.41269          2.14427          5.86444   ignored (score too low)      -         -         
800       1769      0.00583722  3.43198          3.24271          5.86444   ignored (score too low)      -         -         
801       6235      0.364593    -1.59117         -5.86669         5.86444   ignored (score too low)      -         -         
802       12        1           8.04646          -                5.86444   ignored (already targeted)   -         -         
803       7655      0.175343    2.95115          1.4053           5.86444   ignored (score too low)      -         -         
804       8170      0.0605667   1.67921          1.46503          5.86444   ignored (score too low)      -         -         
805       8689      0           4.50988          -                5.86444   ignored (score too low)      -         -         
806       8023      0.0207836   2.19027          2.06598          5.86444   ignored (score too low)      -         -         
807       14137     0           2.25             -                5.86444   ignored (score too low)      -         -         
808       606       1           10.7341          -                5.86444   ignored (already targeted)   -         targeted  
809       1101      0.175926    2.26906          1.01765          5.86444   ignored (score too low)      -         -         
810       12236     0           2.25             -                5.86444   ignored (score too low)      -         -         
811       827       0.0764704   3.53541          2.27477          5.86444   ignored (score too low)      -         -         
812       7676      0           4.2              -                5.86444   ignored (score too low)      -         -         
813       937       0.0710406   4.1291           3.32053          5.86444   ignored (score too low)      -         -         
814       151       1           6.71793          -                5.86444   ignored (already targeted)   -         -         
815       14003     0           2.02333          -                5.86444   ignored (score too low)      -         -         
816       14591     0           2.25             -                5.86444   ignored (score too low)      -         -         
817       9741      0.0295464   2.29211          1.87526          5.86444   ignored (score too low)      -         -         
818       11600     0           2.02267          1.8704           5.86444   ignored (score too low)      -         -         
819       13664     0           2.14583          -                5.86444   ignored (score too low)      -         -         
820       1363      0           3.08857          3.01303          5.86444   ignored (score too low)      -         -         
821       2920      0           1.77096          -                5.86444   ignored (score too low)      -         -         
822       7341      0           2                -                5.86444   ignored (score too low)      -         -         
823       1775      0.139579    7.42793          2.55983          5.86188   ignored (score too low)      -         -         
824       4127      0           1.91795          1.82255          5.86188   ignored (score too low)      -         -         
825       6790      0           3                -                5.86188   ignored (score too low)      -         -         
826       12073     0.0346122   2.51215          1.68443          5.86188   ignored (score too low)      -         -         
827       511       0.153779    6.95171          3.66762          5.85833   ignored (score too low)      -         -         
828       1307      0           3.27392          3.24362          5.85833   ignored (score too low)      -         -         
829       5231      0           4.68897          4.66483          5.85833   ignored (score too low)      -         -         
830       4757      0           3.5              -                5.85833   ignored (score too low)      -         -         
831       9497      0           2.41667          -                5.85833   ignored (score too low)      -         -         
832       12006     0.0838163   2.01046          1.1693           5.85833   ignored (score too low)      -         -         
833       442       0.113359    7.63613          5.1118           5.85251   ignored (score too low)      -         -         
834       4495      0           4.48602          -                5.85251   ignored (score too low)      -         -         
835       697       0           1.49895          1.44489          5.85251   ignored (score too low)      -         -         
836       6049      0           2.96495          2.90806          5.85251   ignored (score too low)      -         -         
837       300       0.021239    2.31299          1.99258          5.85251   ignored (score too low)      -         -         
838       5702      0           3.94583          3.89346          5.85251   ignored (score too low)      -         -         
839       1683      0.0192361   3.61028          3.05135          5.85251   ignored (score too low)      -         -         
840       9943      0           2.11111          -                5.85251   ignored (score too low)      -         -         
841       4207      0           2.17407          -                5.85251   ignored (score too low)      -         -         
842       2724      0.0920681   3.7445           2.01065          5.85251   ignored (score too low)      -         -         
843       1525      0.277968    3.11949          -1.5977          5.85251   ignored (score too low)      -         -         
844       6375      0           3.19167          -                5.85251   ignored (score too low)      -         -         
845       74        0.120926    6.20703          3.13279          5.8499    ignored (score too low)      -         -         
846       6547      0.025       3.24938          2.77571          5.8499    ignored (score too low)      -         -         
847       14600     0           1.44329          -                5.8499    ignored (score too low)      -         -         
848       6006      0.0166269   2.62416          2.45665          5.8499    ignored (score too low)      -         -         
849       5235      0.24131     2.95793          0.270814         5.8499    ignored (score too low)      -         -         
850       1911      0           3.21428          -                5.8499    ignored (score too low)      -         -         
851       599       0.068775    5.6826           1.37018          5.8499    ignored (score too low)      -         targeted  
852       1485      0.0351364   1.9662           0.766012         5.8499    ignored (score too low)      -         -         
853       11107     0           1.85686          1.83451          5.8499    ignored (score too low)      -         -         
854       2747      1           8.82395          -                5.8499    ignored (already targeted)   -         targeted  
855       6122      0.121712    6.68975          2.00649          5.84882   ignored (score too low)      -         -         
856       885       1           8.10545          -                5.84882   ignored (already targeted)   -         targeted  
857       7591      0.0454416   1.88817          1.47536          5.84882   ignored (score too low)      -         -         
858       288       0.103353    5.84882          2.23487          5.84882   ignored (score too low)      -         -         
859       4586      0.0970024   4.00415          2.07447          5.84882   ignored (score too low)      -         -         
860       22        0.0863779   3.2231           2.51485          5.84882   ignored (score too low)      -         -         
861       5867      0.0695809   1.56027          1.04635          5.84882   ignored (score too low)      -         -         
862       4261      0.00810013  3.05851          2.85713          5.84882   ignored (score too low)      -         -         
863       2141      0           6.54442          -                5.84882   targeted                     60        -         
864       11350     0.165186    2.05467          0.307436         5.84701   ignored (score too low)      -         -         
865       15015     0           2.12512          -                5.84701   ignored (score too low)      -         -         
866       482       0.112779    8.34599          1.55267          5.84671   ignored (score too low)      -         -         
867       14585     0           1.79444          1.77222          5.84671   ignored (score too low)      -         -         
868       608       0.1861      7.74321          -1.54286         5.84521   ignored (score too low)      -         -         
869       1361      0.00383192  7.64232          7.47712          5.84521   targeted                     61        -         
870       10775     0.00753904  2.9461           2.81956          5.84444   ignored (score too low)      -         -         
871       412       0.0854034   9.37237          5.22315          5.83379   ignored (score too low)      -         targeted  
872       395       0           2.32045          2.30702          5.83379   ignored (score too low)      -         -         
873       556       0.0182795   3.80311          3.12496          5.83379   ignored (score too low)      -         -         
874       3223      0           2.04345          -                5.83379   ignored (score too low)      -         -         
875       359       0.1159      2.46412          -2.92442         5.83379   ignored (score too low)      -         targeted  
876       7323      0.0196588   2.02491          1.89058          5.83379   ignored (score too low)      -         -         
877       6322      0           2.57588          2.53054          5.83379   ignored (score too low)      -         -         
878       3594      0           2.59896          -                5.83379   ignored (score too low)      -         -         
879       10483     0           1.99762          -                5.83379   ignored (score too low)      -         -         
880       12958     0.269386    1.99849          -0.0509227       5.83379   ignored (score too low)      -         -         
881       3416      0.0277778   2.10351          1.88598          5.83379   ignored (score too low)      -         -         
882       3779      0.0262382   6.4718           5.6002           5.83275   ignored (score too low)      -         targeted  
883       2117      0.0995358   2.54724          0.134072         5.83275   ignored (score too low)      -         -         
884       3923      0           1.72917          -                5.83275   ignored (score too low)      -         -         
885       12626     0           2.0309           -                5.83275   ignored (score too low)      -         -         
886       5747      0           2.70764          -                5.83275   ignored (score too low)      -         -         
887       2958      0.0109187   2.51192          2.44697          5.83275   ignored (score too low)      -         -         
888       4366      0           3.97037          3.93333          5.83275   ignored (score too low)      -         -         
889       14648     0           1.77778          -                5.83275   ignored (score too low)      -         -         
890       474       0.121794    14.4821          4.41564          5.83051   ignored (score too low)      -         targeted  
891       640       0           1.94079          1.89031          5.83051   ignored (score too low)      -         -         
892       3597      0           3.22303          -                5.83051   ignored (score too low)      -         -         
893       13873     0           2.07056          -                5.83051   ignored (score too low)      -         -         
894       942       0.107072    3.36362          2.06164          5.83051   ignored (score too low)      -         -         
895       1724      0.0135806   5.83379          5.37482          5.83035   ignored (score too low)      -         -         
896       13791     0           2.05555          -                5.83035   ignored (score too low)      -         -         
897       7848      0           2.17736          -                5.83035   ignored (score too low)      -         -         
898       7861      0           2.17736          -                5.83035   ignored (score too low)      -         -         
899       11812     0           3.72305          -                5.83035   ignored (score too low)      -         -         
900       624       1           6.37183          -                5.83035   ignored (already targeted)   -         -         
901       13607     0           2.12722          -                5.83035   ignored (score too low)      -         -         
902       5936      0           5.42262          -                5.83035   ignored (score too low)      -         -         
903       12392     0           2.11111          -                5.83035   ignored (score too low)      -         -         
904       2820      0.0194186   4.42958          3.97248          5.83035   ignored (score too low)      -         -         
905       13890     0           2.60333          -                5.83035   ignored (score too low)      -         -         
906       8061      0           2.0625           -                5.83035   ignored (score too low)      -         -         
907       1587      0.121142    6.57122          2.67235          5.82967   ignored (score too low)      -         -         
908       68        0.143354    7.1091           3.3417           5.82884   ignored (score too low)      -         -         
909       563       0.0287193   12.3986          10.5865          5.82884   targeted                     62        targeted  
910       11746     0           1.48856          1.41327          5.82817   ignored (score too low)      -         -         
911       11856     0           3.43651          -                5.82817   ignored (score too low)      -         -         
912       563       1           10.5865          -                5.82817   ignored (already targeted)   -         targeted  
913       8352      0           2.04             -                5.82817   ignored (score too low)      -         -         
914       8147      0.0905358   3.51611          1.08213          5.82817   ignored (score too low)      -         -         
915       6545      0.0122777   2.37807          2.19245          5.82817   ignored (score too low)      -         -         
916       351       0.0193524   2.55878          2.46589          5.82817   ignored (score too low)      -         -         
917       7099      0           2.74236          2.72748          5.82817   ignored (score too low)      -         -         
918       10105     0           4.07251          -                5.82817   ignored (score too low)      -         -         
919       2265      0.0196365   1.90189          1.76297          5.82817   ignored (score too low)      -         -         
920       11030     0.0349755   2.05842          1.89686          5.82817   ignored (score too low)      -         -         
921       5415      0           2.14063          -                5.82817   ignored (score too low)      -         -         
922       12305     0           3.02333          -                5.82817   ignored (score too low)      -         -         
923       2844      0           1.40455          1.39186          5.82817   ignored (score too low)      -         -         
924       6265      0           3.43091          -                5.82817   ignored (score too low)      -         -         
925       12170     0           2.07113          -                5.82817   ignored (score too low)      -         -         
926       553       0.0551498   7.17657          3.95054          5.82759   ignored (score too low)      -         -         
927       8724      0           2.54167          -                5.82759   ignored (score too low)      -         -         
928       1845      0           1.62444          1.52569          5.82759   ignored (score too low)      -         -         
929       150       0.0157999   7.95801          7.23707          5.82759   targeted                     63        targeted  
930       6775      0           2.25             -                5.81124   ignored (score too low)      -         -         
931       1261      0.0309717   2.03469          1.85686          5.81124   ignored (score too low)      -         -         
932       32        0.0484738   4.28674          3.21866          5.81124   ignored (score too low)      -         -         
933       8         0.0968235   3.80062          0.110575         5.81124   ignored (score too low)      -         -         
934       6509      0.0416667   2.08145          1.95645          5.81124   ignored (score too low)      -         -         
935       5384      0.242835    3.01045          0.701832         5.81124   ignored (score too low)      -         -         
936       8254      0           1.45227          1.3558           5.81124   ignored (score too low)      -         -         
937       118       0.182227    4.52492          0.00442146       5.81124   ignored (score too low)      -         -         
938       2747      1           8.82395          -                5.81124   ignored (already targeted)   -         targeted  
939       14395     0           2.25             -                5.81124   ignored (score too low)      -         -         
940       2372      0.267843    2.42989          0.658722         5.81124   ignored (score too low)      -         -         
941       192       0.010331    9.12082          8.07928          5.81124   targeted                     64        targeted  
942       2716      0.162564    0.609413         -3.36889         5.80489   ignored (score too low)      -         -         
943       5117      0.0104867   3.29587          2.92632          5.80489   ignored (score too low)      -         -         
944       15028     0           2.25             -                5.80489   ignored (score too low)      -         -         
945       3026      0.165046    3.98815          1.5031           5.80489   ignored (score too low)      -         -         
946       386       0.0431773   3.01643          2.39486          5.80489   ignored (score too low)      -         -         
947       266       0.10448     8.72514          1.86273          5.8       ignored (score too low)      -         targeted  
948       4774      0.0966066   2.08598          1.75553          5.8       ignored (score too low)      -         -         
949       2244      0.143246    4.3058           0.902685         5.8       ignored (score too low)      -         -         
950       12958     0.269386    -0.0509227       -2.12314         5.8       ignored (score too low)      -         -         
951       1405      0.0955149   4.05062          0.376927         5.8       ignored (score too low)      -         -         
952       3663      0           4.56488          4.55629          5.8       ignored (score too low)      -         -         
953       48        0.0561735   6.45774          4.31259          5.77994   ignored (score too low)      -         -         
954       44        0.0068355   5.67084          5.27246          5.77994   ignored (score too low)      -         -         
955       5988      0.0628345   3.12592          2.77137          5.77994   ignored (score too low)      -         -         
956       3397      0.0138889   4.32931          4.15814          5.77994   ignored (score too low)      -         -         
957       13068     0           1.92452          -                5.77994   ignored (score too low)      -         -         
958       10968     0           3                -                5.77994   ignored (score too low)      -         -         
959       11425     0           2.06138          -                5.77994   ignored (score too low)      -         -         
960       3126      0           3.92917          -                5.77994   ignored (score too low)      -         -         
961       4985      0           2.41667          -                5.77994   ignored (score too low)      -         -         
962       606       1           10.7341          -                5.77994   ignored (already targeted)   -         targeted  
963       5040      0           2.11111          -                5.77994   ignored (score too low)      -         -         
964       8085      0           1.9133           -                5.77994   ignored (score too low)      -         -         
965       9125      0           3                -                5.77994   ignored (score too low)      -         -         
966       3968      0           2.02778          -                5.77994   ignored (score too low)      -         -         
967       8887      0.0226033   4.37106          3.91281          5.77994   ignored (score too low)      -         -         
968       6205      0           2.75084          -                5.77994   ignored (score too low)      -         -         
969       11078     0           6.67179          -                5.77994   targeted                     65        targeted  
970       72        0.14519     8.05152          3.77204          5.77904   ignored (score too low)      -         -         
971       157       0.10382     6.07363          2.23788          5.77536   ignored (score too low)      -         -         
972       2866      0           2.25             -                5.77536   ignored (score too low)      -         -         
973       498       0.220139    -0.725914        -6.35776         5.77536   ignored (score too low)      -         -         
974       947       0           1.71765          1.66193          5.77536   ignored (score too low)      -         -         
975       14527     0           1.80166          1.73556          5.77536   ignored (score too low)      -         -         
976       6961      0           3.08809          -                5.77536   ignored (score too low)      -         -         
977       13620     0           1.89024          -                5.77536   ignored (score too low)      -         -         
978       3777      0.0364044   3.18916          2.7088           5.77536   ignored (score too low)      -         -         
979       613       1           6.39622          -                5.77536   ignored (already targeted)   -         -         
980       11406     0           2.06138          -                5.77536   ignored (score too low)      -         -         
981       6194      0.0430351   2.58148          2.22286          5.77536   ignored (score too low)      -         -         
982       163       0.0589383   4.78613          3.37251          5.77536   ignored (score too low)      -         -         
983       11195     0           1.99305          -                5.77536   ignored (score too low)      -         -         
984       2800      0           5.94552          5.8007           5.77536   targeted                     66        -         
985       863       0.0359951   5.45791          4.87685          5.77493   ignored (score too low)      -         -         
986       1569      0.0558201   3.99843          2.76169          5.77493   ignored (score too low)      -         -         
987       9182      0           2.42679          -                5.77493   ignored (score too low)      -         -         
988       1655      0.0867141   4.84736          2.57532          5.77493   ignored (score too low)      -         -         
989       5879      0.0916942   2.28978          1.65797          5.77493   ignored (score too low)      -         -         
990       2017      0.0167049   7.54386          6.53034          5.77493   targeted                     67        -         
991       268       0.0914028   6.04679          3.1948           5.76682   ignored (score too low)      -         -         
992       363       0.087847    10.259           4.90968          5.76615   ignored (score too low)      -         targeted  
993       14631     0.0909042   1.66986          1.29998          5.76615   ignored (score too low)      -         -         
994       10228     0           1.74167          -                5.76615   ignored (score too low)      -         -         
995       6666      0           1.27463          1.218            5.76615   ignored (score too low)      -         -         
996       9736      0.0699093   2.17192          1.45197          5.76615   ignored (score too low)      -         -         
997       13629     0           2.15536          -                5.76615   ignored (score too low)      -         -         
998       9820      0           2.25             -                5.76615   ignored (score too low)      -         -         
999       113       0           3.41417          3.3771           5.76615   ignored (score too low)      -         -         
1000      2470      0           2.25             -                5.76615   ignored (score too low)      -         -         
1001      639       0.111691    14.7735          6.04254          5.76615   targeted                     68        targeted  
1002      9365      0.0894195   3.97149          1.75438          5.76443   ignored (score too low)      -         -         
1003      7308      0           2.11111          -                5.76443   ignored (score too low)      -         -         
1004      815       0.0297578   5.37789          4.8734           5.76443   ignored (score too low)      -         -         
1005      1528      0.0443415   6.13225          4.68004          5.76118   ignored (score too low)      -         -         
1006      829       0.0185029   3.37522          3.07426          5.76118   ignored (score too low)      -         -         
1007      11872     0           1.77196          1.74293          5.76118   ignored (score too low)      -         -         
1008      14442     0           2.25             -                5.76118   ignored (score too low)      -         -         
1009      209       0.110239    5.00078          1.8711           5.76118   ignored (score too low)      -         -         
1010      7585      0.0967744   1.7738           1.01729          5.76118   ignored (score too low)      -         -         
1011      11369     0.0280455   2.67896          2.33164          5.76118   ignored (score too low)      -         -         
1012      9793      0           2.05565          -                5.76118   ignored (score too low)      -         -         
1013      9686      0           2.19167          -                5.76118   ignored (score too low)      -         -         
1014      613       1           6.39622          -                5.76118   ignored (already targeted)   -         -         
1015      2525      0.10947     3.62553          0.682343         5.76118   ignored (score too low)      -         -         
1016      3618      0           3.45597          3.41011          5.76118   ignored (score too low)      -         -         
1017      15215     0           3                -                5.76118   ignored (score too low)      -         -         
1018      9795      0           3                -                5.76118   ignored (score too low)      -         -         
1019      5850      0           2.36667          -                5.76118   ignored (score too low)      -         -         
1020      10019     0           3                -                5.76118   ignored (score too low)      -         -         
1021      31        0.0715059   4.63482          3.4651           5.76118   ignored (score too low)      -         -         
1022      11984     0           2.7125           -                5.76118   ignored (score too low)      -         -         
1023      1037      0.0168551   4.79267          4.25781          5.76118   ignored (score too low)      -         -         
1024      2551      0           2.40908          -                5.76118   ignored (score too low)      -         -         
1025      131       1           9.60364          -                5.76118   ignored (already targeted)   -         targeted  
1026      10173     0.0395036   2.51943          1.8268           5.76118   ignored (score too low)      -         -         
1027      8473      0           2                -                5.76118   ignored (score too low)      -         -         
1028      776       0.0587742   3.23518          2.47951          5.76118   ignored (score too low)      -         -         
1029      887       0.217438    -0.406079        -5.91094         5.76118   ignored (score too low)      -         -         
1030      1376      0           1.82442          1.80922          5.76118   ignored (score too low)      -         -         
1031      5274      0           3.03571          -                5.76118   ignored (score too low)      -         -         
1032      3535      0.0465213   3.12161          2.90056          5.76118   ignored (score too low)      -         -         
1033      409       0.0305633   5.43432          4.57884          5.76118   ignored (score too low)      -         -         
1034      10522     0.04313     2.19706          1.69038          5.76118   ignored (score too low)      -         -         
1035      2953      0           1.47917          -                5.76118   ignored (score too low)      -         -         
1036      3197      0.00838822  5.01872          4.74922          5.76118   ignored (score too low)      -         -         
1037      4         0.156484    6.28815          -1.15906         5.7578    ignored (score too low)      -         -         
1038      11094     0.0424515   2.13265          1.73773          5.7578    ignored (score too low)      -         -         
1039      3714      0           2.25             -                5.7578    ignored (score too low)      -         -         
1040      3214      0.0814218   4.95926          3.88455          5.7578    ignored (score too low)      -         -         
1041      1645      0.116016    -6.89139         -12.1559         5.7578    ignored (score too low)      -         -         
1042      14256     0           2.04             -                5.7578    ignored (score too low)      -         -         
1043      5137      0           2.11111          -                5.7578    ignored (score too low)      -         -         
1044      4025      0           2.94405          2.93755          5.7578    ignored (score too low)      -         -         
1045      9774      0           2.66897          -                5.7578    ignored (score too low)      -         -         
1046      2407      0.155324    5.13607          2.99499          5.7578    ignored (score too low)      -         -         
1047      6453      0           1.66562          -                5.7578    ignored (score too low)      -         -         
1048      5173      0           2.89501          -                5.7578    ignored (score too low)      -         -         
1049      1394      0.0970848   5.14853          2.11747          5.7578    ignored (score too low)      -         -         
1050      192       1           8.07928          -                5.7578    ignored (already targeted)   -         targeted  
1051      990       0.0460001   5.81124          4.96697          5.75007   ignored (score too low)      -         -         
1052      1195      0.222802    4.08138          1.4876           5.75007   ignored (score too low)      -         -         
1053      436       0.0135225   6.70882          6.49005          5.75007   targeted                     69        -         
1054      196       1           8.27121          -                5.74035   ignored (already targeted)   -         targeted  
1055      1642      0           2.86634          2.75165          5.74035   ignored (score too low)      -         -         
1056      417       1           7.99445          -                5.74035   ignored (already targeted)   -         targeted  
1057      297       0.144767    4.07232          1.11083          5.74035   ignored (score too low)      -         -         
1058      12872     0           2.01562          -                5.74035   ignored (score too low)      -         -         
1059      7711      0           2.77415          -                5.74035   ignored (score too low)      -         -         
1060      555       0.0232467   2.71286          2.0151           5.74035   ignored (score too low)      -         -         
1061      9538      0           3                -                5.74035   ignored (score too low)      -         -         
1062      3278      0.17865     2.30346          0.489672         5.74035   ignored (score too low)      -         -         
1063      140       1           8.40324          -                5.74035   ignored (already targeted)   -         targeted  
1064      10024     0           2.59615          -                5.74035   ignored (score too low)      -         -         
1065      11426     0           2.06138          -                5.74035   ignored (score too low)      -         -         
1066      7123      0           2.11111          -                5.74035   ignored (score too low)      -         -         
1067      741       0.108385    6.18249          2.17896          5.74004   ignored (score too low)      -         -         
1068      3491      0.0254499   2.70438          2.57968          5.74004   ignored (score too low)      -         -         
1069      5213      0.159805    2.48729          0.327973         5.74004   ignored (score too low)      -         -         
1070      13256     0           2.0025           -                5.74004   ignored (score too low)      -         -         
1071      11155     0.00858516  4.80089          4.695            5.74004   ignored (score too low)      -         -         
1072      10897     0           2.19048          -                5.74004   ignored (score too low)      -         -         
1073      238       0.0464699   5.02935          3.428            5.74004   ignored (score too low)      -         -         
1074      176       0.0348961   5.26699          4.26733          5.74004   ignored (score too low)      -         -         
1075      871       0.0401909   3.39651          2.73836          5.74004   ignored (score too low)      -         -         
1076      3163      0.173522    6.26202          1.38795          5.73942   ignored (score too low)      -         -         
1077      5389      0.112769    4.92164          1.86385          5.73942   ignored (score too low)      -         -         
1078      11273     0           2.25             -                5.73942   ignored (score too low)      -         -         
1079      2936      0           1.93895          1.91981          5.73942   ignored (score too low)      -         -         
1080      1490      0.332232    1.70727          0.0904309        5.73942   ignored (score too low)      -         -         
1081      3811      0           2.73552          -                5.73942   ignored (score too low)      -         -         
1082      246       0.187496    5.90427          -3.3672          5.73578   ignored (score too low)      -         -         
1083      13028     0           3                -                5.73578   ignored (score too low)      -         -         
1084      8340      0           2.31905          -                5.73578   ignored (score too low)      -         -         
1085      9715      0           1.85139          1.75369          5.73578   ignored (score too low)      -         -         
1086      9690      0           1.34585          -                5.73578   ignored (score too low)      -         -         
1087      5624      0           4.32153          -                5.73578   ignored (score too low)      -         -         
1088      8253      0.404529    1.66622          0.192652         5.73578   ignored (score too low)      -         -         
1089      6035      0.0292445   1.74391          1.55122          5.73578   ignored (score too low)      -         -         
1090      12719     0           2.79906          -                5.73578   ignored (score too low)      -         -         
1091      124       0.0984607   13.4617          5.97576          5.73578   targeted                     70        targeted  
1092      1313      0.180656    4.4105           1.7972           5.72889   ignored (score too low)      -         -         
1093      2407      0.155324    2.99499          0.853916         5.72889   ignored (score too low)      -         -         
1094      509       0.173975    5.42529          2.44198          5.72889   ignored (score too low)      -         -         
1095      10354     0.0273862   3.209            2.93103          5.72889   ignored (score too low)      -         -         
1096      7459      0           2.89423          -                5.72889   ignored (score too low)      -         -         
1097      13939     0           3.5              -                5.72889   ignored (score too low)      -         -         
1098      1954      0.143255    6.53813          0.114903         5.725     ignored (score too low)      -         -         
1099      8498      0           2.2125           -                5.725     ignored (score too low)      -         -         
1100      1361      1           7.47712          -                5.725     ignored (already targeted)   -         -         
1101      6786      0.052975    1.5186           1.34436          5.725     ignored (score too low)      -         -         
1102      6001      0           3.2239           3.20351          5.725     ignored (score too low)      -         -         
1103      9363      0.292812    2.41389          -0.0795          5.725     ignored (score too low)      -         -         
1104      14371     0           1.6              -                5.725     ignored (score too low)      -         -         
1105      199       0.0139518   2.95242          2.77611          5.725     ignored (score too low)      -         -         
1106      6571      0.014267    2.76338          1.99375          5.725     ignored (score too low)      -         -         
1107      1057      0.0118651   3.93825          3.80846          5.725     ignored (score too low)      -         -         
1108      416       0.185106    4.30531          1.70578          5.725     ignored (score too low)      -         -         
1109      6571      0.014267    1.99375          1.22412          5.725     ignored (score too low)      -         -         
1110      5265      0.213333    2.46858          1.2138           5.725     ignored (score too low)      -         -         
1111      13002     0           2.0625           -                5.725     ignored (score too low)      -         -         
1112      13713     0.128379    1.39119          1.18874          5.725     ignored (score too low)      -         -         
1113      15061     0           1.96991          -                5.725     ignored (score too low)      -         -         
1114      1655      0.0937362   2.57532          0.0398782        5.725     ignored (score too low)      -         -         
1115      548       0.223996    1.1231           -1.52688         5.725     ignored (score too low)      -         -         
1116      6675      0.167856    9.18389          3.04675          5.71041   ignored (score too low)      -         -         
1117      8678      0           3.30833          -                5.71041   ignored (score too low)      -         -         
1118      7227      0.0328905   1.74807          1.49825          5.71041   ignored (score too low)      -         -         
1119      8330      0           4.70139          -                5.71041   ignored (score too low)      -         -         
1120      7833      0           4.16667          -                5.71041   ignored (score too low)      -         -         
1121      3213      0.175447    4.04623          1.98093          5.71041   ignored (score too low)      -         -         
1122      647       0.265753    3.95375          2.20876          5.71041   ignored (score too low)      -         -         
1123      2696      0           6.71531          6.62138          5.71041   targeted                     71        -         
1124      594       0.0531192   1.39188          1.10558          5.70637   ignored (score too low)      -         -         
1125      10394     0.0463229   1.827            1.34846          5.70637   ignored (score too low)      -         -         
1126      14169     0.0251184   2.47036          2.15559          5.70637   ignored (score too low)      -         -         
1127      14863     0           2.25             -                5.70637   ignored (score too low)      -         -         
1128      11427     0           2.06138          -                5.70637   ignored (score too low)      -         -         
1129      168       0.14893     4.42989          -1.02441         5.70637   ignored (score too low)      -         -         
1130      3154      0           2.04545          -                5.70637   ignored (score too low)      -         -         
1131      12962     0           2.11111          -                5.70637   ignored (score too low)      -         -         
1132      230       0.145795    8.62902          1.55676          5.70408   ignored (score too low)      -         -         
1133      6684      0.0953623   4.7242           2.08863          5.70408   ignored (score too low)      -         -         
1134      11704     0           2.04454          -                5.70408   ignored (score too low)      -         -         
